input,entity,label
앱다운받으니 줄넘기할때마다 10회 단위로 카운팅 해주니 넘나 신기방기❗️,일반,"[0, 1, 0, 0]"
운동마치고 깔끔하게 정리가 돼서 휴대도 좋고 보관하기도 넘 좋아요🎵,편의성,"[1, 0, 0, 0]"
8개의 조절펀칭이 있어 손목에 맞게 자유롭게 조절도 가능하고 방수기능이 있어서 물놀이할때도 뺐다 꼈다 하지않아도 돼서 좋다👍,품질,"[0, 1, 0, 0]"
8개의 조절펀칭이 있어 손목에 맞게 자유롭게 조절도 가능하고 방수기능이 있어서 물놀이할때도 뺐다 꼈다 하지않아도 돼서 좋다👍,일반,"[0, 1, 0, 0]"
fiti에서 kc 인증 받은 유해물질 미검출된 안전한 캡슐밴드 올 여름 모기로부터 우리 가족 안전하게 지켜줘~♥️,품질,"[1, 0, 0, 0]"
"가방에 보냉파트가 있어 이유식이나 물, 음료 시원하게~",품질,"[0, 1, 0, 0]"
수납공간도 엄청 많아서 기저귀가방으로 완전짱!💕,일반,"[0, 1, 0, 0]"
평상시에 매기도 넘 예쁘고 대만족,디자인,"[1, 0, 0, 0]"
평상시에 매기도 넘 예쁘고 대만족,일반,"[1, 0, 0, 0]"
미니냉장고가방으로 불리는 이유가 있어,일반,"[1, 0, 0, 0]"
저렴이 메블릭퍼퓸,가격,"[1, 0, 0, 0]"
지속력도 향도 너무 좋아✔️,품질,"[1, 0, 0, 0]"
지속력도 향도 너무 좋아✔️,일반,"[0, 1, 0, 0]"
집에서든 어디서든 #그래플토이 는 정말 필수템🍎,일반,"[1, 0, 0, 0]"
안전한 친환경소재로 물고 빨아도 안심,품질,"[1, 0, 0, 0]"
장난감이나 컵 치발기 연결해서 즐겁게 pick up~,일반,"[1, 0, 0, 0]"
간식그릇으로도 활용😆,편의성,"[1, 0, 0, 0]"
&name& 애정템이라 참 좋아해서 엄마도 덕분에 편하게 외식해요,인지도,"[0, 0, 0, 1]"
고마워요,일반,"[1, 0, 0, 0]"
3개월썼는데 흡착력은 여전히 강함👍,품질,"[1, 0, 0, 0]"
귀여운사과그래플토이,디자인,"[1, 0, 0, 0]"
삶기 얼리기 전자렌지 사용도 되는 #트라이탄오보틀텀블러,편의성,"[1, 0, 0, 0]"
100% 국산 제조로 국내에서 가장 튼튼한 오보틀로 겟,품질,"[1, 0, 0, 0]"
젖병소재 트라이탄이라 뜨거운물 차가운물 전부 담을수 있어요💕,편의성,"[0, 1, 0, 0]"
&other& &name&도 반한 텀블러,인지도,"[1, 0, 0, 0]"
2가지 텀블러를 컬러믹스매치 체인지하면 센스있는 커플텀블러 완성💕,다양성,"[0, 1, 0, 0]"
셀프디자인으로 원하는 멘트를 프린팅 세상 하나뿐인 나만의 텀블러를 만들 수도 있어요,디자인,"[0, 1, 0, 0]"
차와 커피를 좋아하는 분에게 최고의 선물 ✔️,일반,"[1, 0, 0, 0]"
저도 오보틀 꼭들고 다닌답니다😋,일반,"[1, 0, 0, 0]"
#아기욕조클리너 #아이너바움 좋아요 😆😆,일반,"[1, 0, 0, 0]"
도톰하고 100% 천연펄프라 안심하고 사용중 !,품질,"[1, 0, 0, 0]"
화장지 심 내부에 식물유래 소취성분 처리로 상쾌하고 기분좋은 공간을 만들어줘요,품질,"[0, 1, 0, 0]"
두루마리 휴지는 #소취화장지 추천 ꈍ◡ꈍ,일반,"[1, 0, 0, 0]"
화학성분을 줄이고 자연유래성분 화장품이라 #토너 #클랜저 #미스트는 물론 선크림까지 요즘 제가 애정하며 사용중이에요 💛,품질,"[0, 1, 0, 0]"
특히 #유브이마일드시카 는 아이부터 임산부까지 누구나 사용할수 있는데 백탁없는 로션 제형의 선크림이라 수분감 가득하고 촉촉해서 외출할 때 필수로 바르고 있어요➰,일반,"[0, 1, 0, 0]"
특히 #유브이마일드시카 는 아이부터 임산부까지 누구나 사용할수 있는데 백탁없는 로션 제형의 선크림이라 수분감 가득하고 촉촉해서 외출할 때 필수로 바르고 있어요➰,품질,"[0, 1, 0, 0]"
병풀추출물 등 피부 진정에 도움주는 5가지 식물 유래추출물함유되어 30도가 넘는 요즘 더위에 사용하기 딱,품질,"[0, 1, 0, 0]"
유해성분은 노우 온가족 함께 사용할수 있는 럽피 참 좋네요 〰️,품질,"[0, 0, 0, 1]"
수작업의 빗살라인이 넘 고급스럽고 파스텔톤의 컬러감 진짜 대 - 박 !,디자인,"[1, 0, 0, 0]"
한식에 쓰임 좋은 4인 세트라 더 좋은 !!!,편의성,"[0, 0, 1, 0]"
가볍고 튼튼하고 라인이 부드러워 데일리로 맛있고 정갈한 음식 가득 채워볼래요 ✨,품질,"[1, 0, 0, 0]"
단백질성분이 들어가서 그런지 뻣뻣하지않고 향도 은은해요,품질,"[0, 1, 0, 0]"
단백질성분이 들어가서 그런지 뻣뻣하지않고 향도 은은해요,일반,"[0, 1, 0, 0]"
두피도 많이 좋아지고 기름기도 덜해서 요즘 열심히 사용중인 샴푸에요,품질,"[1, 0, 0, 0]"
남아 3-4살 선택해서 받았더니 딱 우리 &name&가 좋아하는 놀이감 가득,일반,"[1, 0, 0, 0]"
구성도 알차서 완전 대박이다아 ◡̈*,일반,"[0, 0, 1, 0]"
미세먼지 때문에 외출하지않아도 엄마 아빠랑 즐겁게 놀고 집중하며 흥미를 보이니 온가족 즐거워요 ➰,일반,"[1, 0, 0, 0]"
강력한 오일막 형성으로 냄새 걱정 노노,품질,"[0, 1, 0, 0]"
레몬향과 라벤더향으로 걱정 끝,일반,"[0, 1, 0, 0]"
휴대가 좋은 작은 사이즈라 좋은 토일렛퍼퓸 뒷사람을 위한 작은 배려 #시크릿푸,편의성,"[0, 0, 1, 0]"
휴대가 좋은 작은 사이즈라 좋은 토일렛퍼퓸 뒷사람을 위한 작은 배려 #시크릿푸,일반,"[1, 0, 0, 0]"
끈적이지 않고 촉촉함 가득한 크림 숲에서 나는 원료를 사용하여 순하고 건강한 느낌 충만해요!!,품질,"[0, 1, 0, 0]"
유해물질 없는 크림이라 아이와 함께써도 된다니..이건 뭐 사랑이지♡,품질,"[0, 1, 0, 0]"
왕 신기한 #주방세제 #내추럴디쉬바,일반,"[1, 0, 0, 0]"
#친환경세제로 피부 저자극 인증받아 #맨손설거지 해도 손이 건조하지 않아요.,품질,"[1, 0, 0, 0]"
거품이 풍성해서 마을까지 개운한 #설거지비누,품질,"[1, 0, 0, 0]"
전용 받침대의 경사면으로 물빠짐과 위생적인 관리가 가능해 이점도 참 좋네요^^,디자인,"[0, 1, 0, 0]"
미세먼지 흡착 방지를 위한 #데이크림,일반,"[1, 0, 0, 0]"
요 세가지 제품 아주 유용하게 사용하고 있어요.,편의성,"[1, 0, 0, 0]"
그 중 특히 맘에 드는 타임와이즈5X 데이크림은 중건성용과 지성용 두가지가 있는데요.,일반,"[1, 0, 0, 0]"
중건성용은 미세먼지 흡착방지에 효과가 좋다고 인증까지 받은 제품이라네요.,품질,"[0, 1, 0, 0]"
그게 바로 요 데이크림이랍니다^^,일반,"[1, 0, 0, 0]"
미세먼지가 많은날 바르고 외출해도 피부가 답답하거나 당기지 않아서 좋았어요~,품질,"[0, 1, 0, 0]"
#디퓨저추천,일반,"[1, 0, 0, 0]"
외출했다 집으로 돌아오면 고급스런 라벤더의 향긋함에 기분이 좋아져요.,일반,"[0, 1, 0, 0]"
바로 니콜로지디퓨저 덕분인데요.,일반,"[1, 0, 0, 0]"
화학적 합성향을 사용하지 않은 자연 그대로의 향으로 프랑스 장인상을 2회나 수상한 디퓨저,일반,"[0, 1, 0, 0]"
천연향에 비트알콜을 사용하여 어린이나 반려동물이 있는 집에서도 안심하고 사용할 수 있답니다.,일반,"[0, 1, 0, 0]"
천연향에 비트알콜을 사용하여 어린이나 반려동물이 있는 집에서도 안심하고 사용할 수 있답니다.,품질,"[0, 1, 0, 0]"
나 완전 반했어~♡,일반,"[1, 0, 0, 0]"
안전한 기저귀로 애용하는 #팸퍼스,품질,"[0, 0, 0, 1]"
발진걱정 샐 걱정 없어 안심하고 재웠어요~,품질,"[0, 1, 0, 0]"
편안한 기저귀 덕분인지 병원에서도 까불던 너,편의성,"[1, 0, 0, 0]"
요즘 자기 전 꼭 챙기는 #라치나타나이트크림,일반,"[1, 0, 0, 0]"
자는 동안 충분한 보습으로 피부를 부드럽게,품질,"[0, 1, 0, 0]"
엑스트라 버진 올리브오일이 항산화역할로 산화작용으로부터 피부를 보호해줘요~,품질,"[0, 1, 0, 0]"
리치한 느낌일거라 생각했는데 부드럽고 가볍게 발리고 빠르게 흡수되어 사용하기 좋아요.,품질,"[0, 1, 0, 0]"
팬이 2개라서 더 시원한 #휴대용선풍기,품질,"[0, 1, 0, 0]"
알바하러 갈때나 나들이갈때나 저랑 한몸이에요.,일반,"[1, 0, 0, 0]"
그동안 가지고 다녔던 휴대용선풍기보다 사이즈가 작아 주머니에도 쏙 들어가고 작은 핸드백에도 넣어 다니기 편해요.,편의성,"[0, 0, 1, 0]"
메이드 인 코리아 제품으로 안전하고 오래도록 사용할 수 있는 선풍기,품질,"[0, 1, 0, 0]"
디자인도 참 예쁘죠??,디자인,"[1, 0, 0, 0]"
잘 엉키는 우리 따님 머리카락에 찰떡같은 #브러쉬 발견!!,일반,"[1, 0, 0, 0]"
#아이캔디볼륨S브러쉬미니 모가 에어 홀을 만들어 볼륨은 풍성하게 해줘요~,품질,"[1, 0, 0, 0]"
숱많은 따님 머리 찰랑찰랑하게 빗겨지니 머리가 차분해지는 느낌!!,품질,"[1, 0, 0, 0]"
#아이캔디레인보우볼륨S컴팩트브러쉬 슬림한사이즈로 휴대하기 좋아서 여행갈때 파우치에 쏙 넣어가기 좋아요.,편의성,"[1, 0, 0, 0]"
캡 안쪽에 거울이 있어 스타일링하기도 좋긔..😄,일반,"[0, 1, 0, 0]"
최근 #&name& 콘서트 다녀와서 #&name& #음악재생 하여 실컷 듣고 가끔은 좋아하는 #라디오 도 듣고 #누구 와 함께라면 지루할 틈 없어요!,일반,"[1, 0, 0, 0]"
디자인도 예뻐서 #인테리어소품 활용까지 제 몫 톡톡히 해내니 예뻐 죽겠네요:),디자인,"[1, 0, 0, 0]"
민감한 그날 냄새때문에 고민이라면 #겟잇뷰티이너향수 추천!!,일반,"[1, 0, 0, 0]"
향이 좋아서 향수 대용으로 사용하기 좋고 지속력도 좋아 아침에 한방울만 뿌려도 하루종일 은은한향이 맴돌아요~,일반,"[0, 1, 0, 0]"
향이 좋아서 향수 대용으로 사용하기 좋고 지속력도 좋아 아침에 한방울만 뿌려도 하루종일 은은한향이 맴돌아요~,품질,"[0, 1, 0, 0]"
#고급스러운향,일반,"[0, 1, 0, 0]"
#여친선물 로도 제격,일반,"[1, 0, 0, 0]"
아이들과 워터파크 놀러가서 사용하기 딱 좋은 백,일반,"[1, 0, 0, 0]"
물이 닿아도 변하지 않는 방수 재질에 잘잘한 물건 따로 보관할 수 있는 지퍼도 있고 다양한 컬러의 어깨끈으로 스타일까지 살릴 수 있는 예쁜 비치백이랍니다.,품질,"[1, 0, 0, 0]"
물이 닿아도 변하지 않는 방수 재질에 잘잘한 물건 따로 보관할 수 있는 지퍼도 있고 다양한 컬러의 어깨끈으로 스타일까지 살릴 수 있는 예쁜 비치백이랍니다.,다양성,"[0, 1, 0, 0]"
물이 닿아도 변하지 않는 방수 재질에 잘잘한 물건 따로 보관할 수 있는 지퍼도 있고 다양한 컬러의 어깨끈으로 스타일까지 살릴 수 있는 예쁜 비치백이랍니다.,디자인,"[1, 0, 0, 0]"
사이즈가 큼직해서 쇼핑할때나 해외여행시에도 유용하게 사용할 수 있을 것 같아요.,편의성,"[1, 0, 0, 0]"
주 1회 사용으로 간편하게 케어할 수 있는 #마스크팩추천,편의성,"[1, 0, 0, 0]"
#리포좀공법 으로 고기능성 핵심성분을 피부속 깊은곳까지 전달시켜 #마스크팩효과 제대로 볼 수 있어요.,품질,"[0, 1, 0, 0]"
밀착력 좋은 시트가 얼굴에 #착붙 어마어마안 앰플미 흐르지 않고 쏙쏙 흡수되지요.,품질,"[0, 1, 0, 0]"
밍크기모소제로 포근하고 따뜻한 #밍크수면조끼,품질,"[1, 0, 0, 0]"
길쭉한 길이감이 이불 없이 자는 울 아들에게 딱 안성맞춤이네요~,일반,"[0, 1, 0, 0]"
따님도 사드려야겠쟈나..ㅎㅎ,일반,"[1, 0, 0, 0]"
산딸기에 플레인요거트와 우유 거기에 얼음 한 컵 넣고 갈아주니 어머 완전 금방 갈리네??,품질,"[0, 1, 0, 0]"
고속모터에 10단계 속도조절로 사용하기 정말 쉽고 편해요~,편의성,"[0, 1, 0, 0]"
덕분에 맛있는 #디저트타임,일반,"[1, 0, 0, 0]"
#흡수력좋은기저귀,품질,"[1, 0, 0, 0]"
더 푹신푹신 더 말랑말랑해진 기저귀,품질,"[1, 0, 0, 0]"
기술부터 다른 밀크프렌즈,품질,"[0, 0, 0, 1]"
쿠션감을 높이기 위해 원자재 20%증가!!,품질,"[0, 1, 0, 0]"
엉덩방아를 찧어도 아프지 않게~,품질,"[1, 0, 0, 0]"
피부자극이 덜한 특허받은 3D 다이아몬드 엠보 밀크프렌즈를 선택한 이유에요~,품질,"[0, 1, 0, 0]"
여행갈때 다른건 안챙겨도 꼭 챙기는 #마스크팩 이번에도 챙겨갔어요!!,일반,"[1, 0, 0, 0]"
100% 유기농 순면시트로 피부를 진정시켜주고 특허받은 안티세범P성분이 모공축소에 도움을 줘요~,품질,"[0, 1, 0, 0]"
EGF성분과 병풍추출물이 모공 재생에도 도움주니 나 이제 어려지는거??,품질,"[0, 1, 0, 0]"
씐난다~~,일반,"[1, 0, 0, 0]"
모근부터 건강한 머릿결을 유지 시켜 #탈모방지 에 도움되는 #블루타일써머링샴푸,품질,"[0, 1, 0, 0]"
촉촉한 보습감을 오래 유지할 수 있는 #블루타일써머링샤워젤,품질,"[0, 1, 0, 0]"
유해 성분은 배제하고 천연유래성분으로 꽉 채워 안심하고 사용할 수 있어요.,품질,"[0, 1, 0, 0]"
쿨한 느낌의 은은한 향은 마치 고급 향수의 느낌으로 #힐링 을..,일반,"[0, 1, 0, 0]"
올 가을 여심저격 블러셔,일반,"[1, 0, 0, 0]"
한듯안한듯 예뻐요~~,일반,"[1, 0, 0, 0]"
다들 분위기가 가을가을하다며 물어봄..ㅎ,일반,"[1, 0, 0, 0]"
쫀쫀한 미세버블이 메이크업을 효과적으로 제거해주고 피부는 촉촉하게 가꿔주는 #보습폼클렌저,품질,"[0, 1, 0, 0]"
순해서 더 좋은 너♡,품질,"[0, 1, 0, 0]"
각질 정돈과 탄력을 한번에 챙길 수 있는 #겔랑더블r세럼,품질,"[0, 1, 0, 0]"
촉촉하니 배끈한 피부 가꾸기에 딱 좋네요~,품질,"[0, 1, 0, 0]"
넘 좋당..♡,일반,"[1, 0, 0, 0]"
쉐어버터로 더울 촉촉해진 #유아핸드워시,품질,"[0, 1, 0, 0]"
아이들이 좋아하는 #핑크퐁 캐릭터가 자꾸 손씻고싶게 만들어요~,디자인,"[0, 0, 1, 0]"
유해의심성분 무첨가로 안심할 수 있는 #핸드워시,품질,"[0, 1, 0, 0]"
바르자마자 느껴지는 톤업효과,품질,"[0, 1, 0, 0]"
들뜸없이 촉촉하게 스며드는 자연스러운 #톤업크림,품질,"[0, 1, 0, 0]"
피부를 건강하게 해주는 7가지 뿌리성분이 피부를 밝게 도와줘요♡,품질,"[0, 1, 0, 0]"
울 &name&의 활동성을 높여주는 편안한 팬티기저귀,편의성,"[1, 0, 0, 0]"
부드럽고 흡수력 좋고 허리밴드가 쫀쫀하니 잘 늘어나니 진심 편한게 느껴지나봐요~,품질,"[1, 0, 0, 0]"
부드럽고 흡수력 좋고 허리밴드가 쫀쫀하니 잘 늘어나니 진심 편한게 느껴지나봐요~,편의성,"[0, 1, 0, 0]"
세계적으로 사랑받는 이유를 충분히 느낄 수 있는 #아이기저귀,인지도,"[1, 0, 0, 0]"
밤에도 꿀잠 부탁한다!!,일반,"[1, 0, 0, 0]"
#외출필수템 으로 요즘 한창 잘 쓰고 있는 #여름이불,일반,"[1, 0, 0, 0]"
내가 좋아하는 민트색이라 선택했는데 곰그림은 좀 별로..,디자인,"[1, 0, 0, 0]"
버뜨 요 이불.. 통기성이 좋아 몸에 감기거나 달라붙지 않는 시원한 #냉장고이불 되시겠다!!,품질,"[1, 0, 0, 0]"
얇고 가벼워서 휴대성은 최고👍,편의성,"[1, 0, 0, 0]"
프리미엄 비드타입 염화칼륨을 사용하여 기존 제습제 보다 50% 빠른 제습력으로 우리집 습기제거 일등공신!!,품질,"[0, 1, 0, 0]"
신발장 옷장 등 집안 여기저기 제습제로 산뜻한 우리집~,일반,"[1, 0, 0, 0]"
깔끔한 디자인으로 어디에 둬도 잘 어루러져 참 괜찮네요~^^,디자인,"[1, 0, 0, 0]"
짱짱하게 잘 묶이고 예쁨!!,품질,"[1, 0, 0, 0]"
짱짱하게 잘 묶이고 예쁨!!,디자인,"[1, 0, 0, 0]"
자극적이지 않고 인체 친화적인 #탈모샴푸,품질,"[0, 1, 0, 0]"
4가지 식물성 특허원료와 자연유래 발효추출물 펩타이드 성분이 함유되어 탈모증상을 완화시켜주고 두피모발건강에 도움을 줘요~,품질,"[0, 1, 0, 0]"
쉽고 빠르게 헤어 스타일링 할 수 있는 리자드 3in1 멀티스타일러,품질,"[1, 0, 0, 0]"
1개의 본체에 3개의 헤드를 연결해서 사용할 수 있어 죠으다!!,품질,"[1, 0, 0, 0]"
드러이기로 젖은머리 말리고 망치고데기로 웨이브 만들고 헤어롤고데기로 앞머리 정리하면 스타일링 완성!!,품질,"[0, 1, 0, 0]"
헤드별 2중안전장치로 보다 안전하고 간편하게 조작할 수 있는 너..♡,품질,"[0, 1, 0, 0]"
수명이 다 한 헤드는 개별적으로 따로 구매 가능하니 경제적이기까지..,가격,"[1, 0, 0, 0]"
좋다..,일반,"[1, 0, 0, 0]"
너무 좋다!!,일반,"[1, 0, 0, 0]"
바람불어서 겉옷 입었더니 더운데 위크나인 #여름운동화 신었더니 발만큼은 땀 안차고 보송하구나~~,품질,"[1, 0, 0, 0]"
신은듯 안신은듯 가벼운게 새 신 신고 날아가겄네..ㅋㅋ,일반,"[1, 0, 0, 0]"
울 가족 동해 여행 중 가장 잘 챙겨온 #비누방울놀이,일반,"[1, 0, 0, 0]"
이거 하나로 어찌나 신나게 놀던지,일반,"[1, 0, 0, 0]"
손에 끼고 흔들흔들하면 비누방울 크기별로 막 날리니 예쁘기도 하고..기분 좋음..😆,디자인,"[1, 0, 0, 0]"
동심으로 돌아간 듯 나까지 신나게 놀았던 오늘..,일반,"[1, 0, 0, 0]"
화한 느낌의 개운한 #유기농치약,품질,"[0, 1, 0, 0]"
역시 #믿고쓰는몽디에스 아니겠어??,인지도,"[0, 0, 0, 1]"
전성분공개로 안전한 치약이라 #임산부치약 으로도 유명하다네~,인지도,"[1, 0, 0, 0]"
코베 베이비페어 유아스킨케어 부문 매출 1위 달성 한 #몽디에스 대단해요~🖒,인지도,"[0, 0, 0, 1]"
하루하루 특별한 날 위한 선물,일반,"[1, 0, 0, 0]"
바르는 순간 은은한 실버펄이 주는 광채,품질,"[0, 1, 0, 0]"
특별한 날 돋보이고 싶을 때 빛내고 싶은 곳 어디에나 바를 수 있어요!,일반,"[1, 0, 0, 0]"
피부에 착붙는 밀착력 끝내주는 #바디쉬머크림,품질,"[0, 1, 0, 0]"
부드럽고 산뜻한 마무리감이 좋은 #하이라이터크림 이랍니다♡,품질,"[0, 1, 0, 0]"
지속적으로 좋아질 수 있는 방법을 찾다 알게된 #거북목베개 롤링필로우,일반,"[1, 0, 0, 0]"
무의식 수면상태에서도 내 몸의 균형을 바르게 해주는 #무중력베개 자세교정 효과로 거북목의 완화를 기대하고있어요.,품질,"[1, 0, 0, 0]"
처음엔 좀 불편하게 느껴지는데 익숙해지니까 괜찮네요??,편의성,"[1, 0, 0, 0]"
이제 편해요!!,편의성,"[1, 0, 0, 0]"
자고나면 어깨와 목이 풀린 느낌이고.. 시원하달까..개운해요^^,편의성,"[1, 0, 0, 0]"
날 따뜻해 지니 피부가 울긋불긋 자극 주면 안될 것 같아서 순한처방 #일리윤크림 만 바르는중..,품질,"[0, 1, 0, 0]"
울긋불긋한거 가라앉고 자극 없고 #속보습 까지 채워져서 촉촉함이 오래가요.,품질,"[0, 1, 0, 0]"
용기리필을 간편하게 교체할 수 있는 홀더형 디자인으로 리필교체가 엄청 간단해 오래오래 함께 할 수 있는 #비움,편의성,"[1, 0, 0, 0]"
불필요한 것은 비우고 필요한 것은 채우는 #비움주방세제,일반,"[1, 0, 0, 0]"
걱정되는 화학성분 7가지는 빼고 꼭 필요한 세정력은 일반 주방세제 대비 2배 강화시켰어요.,품질,"[1, 0, 0, 0]"
깨끗한 화이트 컬러에 모던한 디자인으로 #주방인테리어 에 한 몫 하는 #예쁜주방세제,디자인,"[1, 0, 0, 0]"
피부 자극 테스트를 완료해 피부자극이 적고 아이 식기는 물론 과일까지 세척 할 수 있는 #1종주방세제 로 집들이 선물로도 최고랍니다!!,품질,"[0, 1, 0, 0]"
산소방울이 톡톡 밝거나 어둡거나 피부톤에 상관 없이 내피부에 자연스럽게 녹아드는 #톤업크림,품질,"[0, 1, 0, 0]"
크림 속 미세한 기포가 피부 깊숙히 유효성분의 흡수를 돕고 모공을 케어해 피부의 숨길을 열어줘요~,품질,"[0, 1, 0, 0]"
진주가루와 다이아몬드가루가 피부를 매끄럽고 생기있게 가꿔준다니 ..🖒🖒,품질,"[0, 1, 0, 0]"
미생물 발효기술을 이용한 부작용 걱정 없는 #가슴크림,품질,"[0, 1, 0, 0]"
"푸에라리아발효물, 사카로마이세스, 바실러스발효물, 키젤리아발효물, 파라벨 FREE 등 안심할 수 있는 5가지 성분으로 가슴크림의 장점을 극대화시킨 #셀메이드가슴크림",품질,"[0, 1, 0, 0]"
`행복한 여성은 아름답다`란 지론으로 아름다운 몸매를 가꿀 수 있도록 도와 모유수유 등으로 인해 작아진 가슴을 업시켜 자신감 상승에 행복함을 느낄 수 있게 해주네요~,품질,"[0, 1, 0, 0]"
모유수유 중 사용해도 괜찮을 정도로 안정적인 제품!!,품질,"[0, 1, 0, 0]"
부드러운 발림성으로 피부 보습과 탄력에도 도움주니 꾸준히 사용해봐야겠어요^^,품질,"[0, 1, 0, 0]"
#마이뷰티쁠에서 진행된 #&name&#인플루언서픽 에서 맘에 쏙 들었던 제품,일반,"[1, 0, 0, 0]"
바로 #뤼미에르바이탈C 와 #아이디얼오일 이에요!!,일반,"[1, 0, 0, 0]"
#뤼미에르바이탈씨 는 강력한 항산화 세럼으로 비타민C와 E를 공급해 칙칙한 피부톤을 맑게 케어해주는 제품이에요.,품질,"[0, 1, 0, 0]"
피부를 탄력있게 가꿔주기도 하니 #구매각 이고요!! .,품질,"[0, 1, 0, 0]"
"#아이디얼오일 은 67% 카멜리아 오일과 로즈힙, 달맞이꽃오일 등 천연 재생성분 함유로 피부에 수분과 영양을 공급해 볼륨감있게 케어해주는 제품이에요.",품질,"[0, 1, 0, 0]"
발랐을때 오일리하지 않고 오일리하지 끈적이지 않아 #대만족 🖒,품질,"[0, 1, 0, 0]"
#AHC내추럴퍼펙션선스틱 투명한 스틱형이라 부담없이 덧바를 수 있고 가볍고 순한느낌이 참 좋아요~,품질,"[0, 1, 0, 0]"
#AHC내추럴퍼펙션선스틱 투명한 스틱형이라 부담없이 덧바를 수 있고 가볍고 순한느낌이 참 좋아요~,디자인,"[0, 0, 1, 0]"
세범파우더함유로 끈적임 없이 산뜻하고 보송보송한 선스틱,품질,"[0, 1, 0, 0]"
두가지 선스틱 모두 물과 땀에 강한 #지속내수성선스틱 이에요.,품질,"[0, 1, 0, 0]"
이제 슬슬 더워지기 시작하는데 공기순환을 위해 더 쾌적한 공기를 위해 준비했어요.,일반,"[1, 0, 0, 0]"
리모컨이 같이 있어 멀리서도 조절할 수 있어 편하고요.,편의성,"[0, 1, 0, 0]"
상하좌우 회전이 되니 공기순환에 더 도움이 되는듯요~,품질,"[0, 1, 0, 0]"
무더운 여름 에어컨 틀어놓고 고 앞에 마루를 틀어주면 시원한 공기를 순환시켜 실내를 골고루 시원하게 해줘요~,품질,"[1, 0, 0, 0]"
겨울철 난방할때 온풍기쪽으로 바람을 보내면 따뜻한 공기를 순환시켜 실내를 훈훈하게 해준답니다.,품질,"[0, 1, 0, 0]"
실내 환기를 위해서도 빨래 건조를 위해서도 참 유용한 #마루 ~,품질,"[1, 0, 0, 0]"
타이머 선택도 가능해 자기 전 설정할수도 있어요^^,품질,"[0, 1, 0, 0]"
"#약산성샴푸 로 영양공급, 단백질케어, 노폐물세정 3단계 케어로 모발을 탱글탱글하게..",품질,"[0, 1, 0, 0]"
17가지 자연유래성분이 모발과 두피를 보호해 건강한 두피로 가꿀 수 있어요 ♡,품질,"[0, 1, 0, 0]"
혜자스런 #대용량토너 #로아비타민토너,일반,"[0, 1, 0, 0]"
물부터 다른 #초정광천수 가 들어가 산뜻하고 촉촉하게..♡,품질,"[0, 1, 0, 0]"
#피부탄력 높이고 #유수분밸런스 맞추고 #화사한피부톤 으로 지켜주니..🖒,품질,"[0, 1, 0, 0]"
#1종세척제 라 야채 과일까지 씻을 수 있어 안심~,품질,"[0, 1, 0, 0]"
"나노화기술을 통해 콩, 야자, 율무 등 식물성 재료의 효능이 극대화 된 #발포세제 인 #키친워싱클리너 로 주방살림 깨끗하게~♡",품질,"[1, 0, 0, 0]"
안전한 르주르 선물용으로도 최고네요🖒,일반,"[1, 0, 0, 0]"
#쉬드엘 #생얼크림 청순한듯 자연스러운 톤업효과가 신의 한수랄까..,품질,"[0, 1, 0, 0]"
거무스름한 팔꿈치랑 무릎도 OK!!,품질,"[0, 1, 0, 0]"
매끄럽고 촉촉한 백옥피부.. 쉬드엘과 함께~~♡,품질,"[0, 1, 0, 0]"
#베이비주얼리 하나로 #패셔니스타 등극!!,일반,"[1, 0, 0, 0]"
예쁜 별에 담은 하트가 뽀인트~~♡,디자인,"[1, 0, 0, 0]"
#미아방지목걸이 둘째도 해줘야겠어요.,일반,"[1, 0, 0, 0]"
#자외선차단제추천,일반,"[1, 0, 0, 0]"
뜨거운 태양 피하고 싶은 요즘 #자외선차단제 추천!!,일반,"[1, 0, 0, 0]"
부드럽고 가벼운 텍스쳐에 백탁현상 없이 자연스럽게 톤업되는 선크림,일반,"[0, 1, 0, 0]"
부드럽고 가벼운 텍스쳐에 백탁현상 없이 자연스럽게 톤업되는 선크림,품질,"[0, 1, 0, 0]"
건강한 영양성분으로 아이부터 노인까지 사용할 수 있어요!!,품질,"[0, 1, 0, 0]"
여리고 순한 아이 피부에 자극이 적은 #무기자외선차단제 #함소아그린선쿠션,일반,"[1, 0, 0, 0]"
햇빛에 예민해진 피부의 진정과 보호에 도움을 주는 칼라민 성분이 핑크돌고래속에 쏘옥~,품질,"[0, 1, 0, 0]"
그냥 일상복과 매치해도 괜찮네요..,일반,"[1, 0, 0, 0]"
민망하지 않고 편해요^^,편의성,"[1, 0, 0, 0]"
밤에 자기 전 수면등으로 켜놓으면 은근 분위기 좋고요..♡,품질,"[1, 0, 0, 0]"
정말 괜찮지 않나요??ㅎㅎ,일반,"[1, 0, 0, 0]"
와..정확하다..👏👏,일반,"[1, 0, 0, 0]"
울 애들도 #에끌레브 가 키웠는데 더 좋아졌네요!!,일반,"[0, 0, 0, 1]"
전면 #매쉬 소재라 여름에도 시원~,품질,"[1, 0, 0, 0]"
무게까지 가벼워졌어요!!,편의성,"[1, 0, 0, 0]"
곧 태어날 조카를 위해 #출산선물 로 에끌레브 준비해야겠어요^^,일반,"[0, 0, 0, 1]"
귀여운 기린 모양의 키측정기는 다양한 기능으로 아이들의 친구가 되어줘요~,품질,"[1, 0, 0, 0]"
