input,entity,label
좋아하는 뷰티유튜버 &name&가 만든 쿠션제품이라고 해서 어떨지 넘나 궁금했는데🙄 직접 써보니 대박 촉촉하고 컬러감 대박,본품#일반,0
5가지 색상 모두 맘에드는 #이즈립틴트!,본품#일반,0
물부터 다른 #초정광천수 가 들어가 산뜻하고 촉촉하게..♡,본품#품질,0
참 #육아용품 이지만 엄마의 기준에서.. 또 이렇게 스타일까지 만족시켜주니 굳..,제품 전체#디자인,0
앞으로 #드림웍스워시오프3종마스크팩 만 있으면..이제 모공걱정은 안녕~~,제품 전체#일반,0
"7L 초대용량인데 9만원대, 1년이 지나도 AS잘되고 소음작고 세척간편",제품 전체#일반,0
✔디쉬바 트레이는 물빠짐이 가능한 디자인이라 디쉬바가 쉽게 물러지지 않고 오래사용가능하게 하는 저용 트레이에요!,패키지/구성품#일반,0
조만간 아들 두 녀석도 같이 ㅋㅋ 장만해줘야겠어요..,제품 전체#일반,0
끈적함 없이 촉촉함이 요랫동안 유지,본품#품질,0
티비도 쇼파에 누워서 보고 계속 뒹글뒹글....,제품 전체#일반,0
무엇보다 간편하게 피부속건조를 해결해서 피부 에너지를 찾아주니 맑은피부 완성,본품#품질,0
"pH5.5 약산성이라 순하고, 세안후 피부가 초크초크해~",본품#품질,0
끈적이지 않은 제형으로 아침저녁으로 세안후 바르기 딱좋아용,본품#일반,0
#피부재생 #피부장벽강화 #탄력 #영양공급 을 도와주어서 피부과 시술 후에 사용해도 좋다고 해요!,본품#품질,0
3초만에 흡수되어 촉촉함~ 대박!,본품#품질,0
완전이쁨,본품#일반,0
촉촉하게 발라주는 것도 좋고.. 바디샤워젤도 아이가 너무 좋아해요..,본품#품질,0
울통불통한 셀룰라이트에 도움도 된다니 안쓸수가없지요,본품#품질,0
이번기회에 매트리스 바꿔보세요,제품 전체#일반,0
#톤업마스크 하고 점점 잡티가 옅어지는 느낌,본품#품질,0
살균제성분 전혀 없어 안심하고 몸과 섬유 차량내부 공간에 향기가 필요한곳 어디에나 뿜뿜! #베이비프래그런스,본품#일반,0
휴대하기 좋은 사이즈인 #미니고데기,패키지/구성품#편의성,0
임산부부터 영유아까지 온가족이 안심하고 사용할수 있는 천연화장품 #입솜,본품#품질,0
요즘들어 자극 받은 내 피부를 위해 #천연계면활성제 로 만들어진 #올인원클렌저 쓰고 있어요 😃😃,본품#품질,0
쿨샤하기전에는 양치질 진짜 귀찮았는데 이젠 편하고 좋아요 ㅋ,본품#편의성,0
내가 좋아하는 #베이비파우더 향이 나는 세제랑 #라벤더 향이 나는 #섬유유연제,제품 전체#일반,0
개인적으로 샤넬립도 맘에 들지만 지속력 측면에서 지고트립이 더 오래가는 듯,본품#품질,0
굿~🖒,제품 전체#일반,0
"펌프도 물방울 모양으로 꼼꼼하게 바를 수 있고, 시원한 쿨링감도 있더라구요.",본품#품질,0
니코틴산아미드 실리신산 토코페롤아세테이트 등 모발과 모근 모발굵기 강화에 도움을주는 성분함유로 모발을 풍성하게 두피를 건강하게 해주는 두피/모발케어헤어토닉!!,본품#품질,0
백삼 미백 성분이 맑고 투명한 어린 피부 빛을 끌어올려준대요♥️,본품#품질,0
피부에 바르면 광이 돌면서 피부가 촉촉하고 매끄러우면서 쫀쫀해진 느낌~,본품#품질,0
역시 #아이오페,브랜드#일반,0
#컨실러인생템 드디어 찾았네!,제품 전체#일반,0
특히 손을 사용하지않아 위생적인것도 맘에 들고 생각했던것보다 효과가 좋아서 요즘 좁쌀 여드름 없애볼라고 부지런히 발라주고 있어요ㅋㅋㅋ,본품#품질,0
미쳤나봐.. 💛,제품 전체#일반,0
요즘 애정하는 브랜드 #홀리카홀리카 #누드롭 #듀이스틱 과 #루미치크 사용해보고 있는데 그 촉촉함이란😍,브랜드#일반,0
&name& 애정템이라 참 좋아해서 엄마도 덕분에 편하게 외식해요,브랜드#인지도,0
볼륨쿠션 리얼 엠보싱 원단이라 잘닦이고 독일 피부과학 연구소 더마 테스트 인증까지,제품 전체#품질,0
무게도 경량에 에어가 젤타입이 아니어서 터질 우려도 없단다.,본품#품질,0
자고나면 어깨와 목이 풀린 느낌이고.. 시원하달까..개운해요^^,제품 전체#편의성,0
골드체인이 달린 악세사리 같은 #탬버린즈 #누드에이치앤드크림 ♥️,패키지/구성품#디자인,0
그리고 배터리 히팅젠더 캡도 분리되어 청소 및 as(파츠 구매 가능) 용이해요,본품#편의성,0
항상 만족스런 무냐무냐 실내복 예쁘게 잘 입힐께요😍,제품 전체#일반,0
디자인부터 빛나는 광채 쿠션,패키지/구성품#디자인,0
매트한 느낌인데 바르면 촉촉하면서도 뽀송해요~~,본품#품질,0
"전과정 인증된 오가닉면 100% 로 위드오가닉 실내복은 실부터, 봉제, 포장까지 모든과정을 인증받은 제품이라 믿고 입힐수 있어서 좋네요😄",본품#품질,0
"나노화기술을 통해 콩, 야자, 율무 등 식물성 재료의 효능이 극대화 된 #발포세제 인 #키친워싱클리너 로 주방살림 깨끗하게~♡",제품 전체#품질,0
매일매일 바르고 더 촉촉해질꺼에요..ㅋㅋ,제품 전체#일반,0
특히 #유브이마일드시카 는 아이부터 임산부까지 누구나 사용할수 있는데 백탁없는 로션 제형의 선크림이라 수분감 가득하고 촉촉해서 외출할 때 필수로 바르고 있어요➰,본품#일반,0
전반적으로 제이스타일 옷들은 핏이참 이쁜듯해요,제품 전체#디자인,0
광고에서 선보인 #데스크플러스+ 저도 사용해봤는데 진심 좋아요~,제품 전체#일반,0
촉촉한 보습력으로 화장도 잘 먹는답니다,본품#품질,0
엄마따라하기를 좋아하는 아이들에게 안성맞춤 #아이립밤,제품 전체#일반,0
내 본연의 피부톤을 더 빛나게 해줘 화장할때 기분이 씐나씐나🎶🎶,제품 전체#일반,0
&name&씨가 이날 장착한 패딩과 신발은 모두 #오니즈카타이거 제품이었는데요-,브랜드#일반,0
황칠추출물로 만든 클렌징폼으로 100% 천연성분이라 순하고 부드러워요.,본품#품질,0
초미니헤드인데 성능은 좋네요!!,본품#품질,0
패키지도 심플하고 딱 내가 좋아하는 향기,본품#일반,0
촉촉하고 윤기나고 환해진 피부 당장 정품사러 갑니다~~,본품#품질,0
역시 다들 좋다좋다~ 하는 제품은 이유가 있나봐요💘,제품 전체#인지도,0
#60초 ⏰ #마스크팩추천,제품 전체#일반,0
세가지향 다~ 좋아,본품#일반,0
날이 많이 좋아져서 선물 받았던 우리 #아기이불 #리틀유니콘 #퀼트블랭킷 꺼내서 #낮잠이불 로 덮어 주었더니 세상 너무 편해 보이고 너무 예쁘다능!!,제품 전체#디자인,0
완벽한 밀착력에 수분감이 가득,본품#품질,0
메이크업 후 사용해봤는데 전혀 밀리지않고 백탁없이 안바른것처럼 티가 안남 ㅋㅋ,본품#품질,0
&name&가 보자마자 좋아해서 엄마는 그것만 봐도 행복했어요.,제품 전체#일반,0
허리라인 ~ 힙은 업!,제품 전체#품질,0
유미상사 수능샤프의 은근한 상위호환 느낌,제품 전체#일반,0
다른 3가지 색 사와야겠어요,제품 전체#일반,0
#워터크림 으로 초크초크 #스킨케어 마무리 제대로,본품#품질,0
혼밥할때나 혼술할때 간편하게 꺼내 사용하는 작은 상이 필요했는데 내가 좋아하는 화이트 컬러에 적당한 무게감이라 이거 완전 딱 맘에 든다 히히,제품 전체#디자인,0
내 인생 립스틱 NARS,제품 전체#일반,0
출시 이후 30만개 이상 판매될만큼 아주 핫한 제품으로 등극,제품 전체#인지도,0
모공을 막지않는 오일프리제형으로 번들거리지 않는 산뜻한 사용감 의 여드름성 피부에 적합한 피지밸런스토너,본품#일반,0
와플모양의 순면패드가 피부 노폐물이랑 선스크린을 잔여감없이 순하게 지워주면서도 촉촉하게 피부를 지켜줘요,본품#품질,0
짠! 요즘 핫한 #AHC #레드세럼 저도 사용해봤어요 😆,제품 전체#인지도,0
#베이비댐 사용하니 원하는 만큼은 욕조를 사용할수있어서 경제적이네요,제품 전체#가격,0
끈적일 부담 없이 미스트는 수시로 뿌릴 수 있어서.. 가방속 필수 아이템이 되어버렸습니다 ㅋㅋ..,제품 전체#일반,0
전면 #매쉬 소재라 여름에도 시원~,제품 전체#품질,0
예쁜민트색이에요ㅎㅎ,제품 전체#디자인,0
특히 여성에게 좋은 약쑥 성분이 함유된 #약쑥청결제 라는 점에서도 굿굿!,본품#품질,0
#착한성분 으로 부담없이 1일1팩 할수 있는 뽑아쓰는마스크팩 이에요~,본품#품질,0
이런 옷 (공주st) 안좋아하는데 너무 이쁘다 😍,제품 전체#디자인,0
메이크업잔여물은 물론이고 미세먼지까지 한번에 딥클렌징해주니까 땡큐~,본품#품질,0
입안을 건조하지 않게 해줘,본품#품질,0
사용하기 간편한 튜브타입 #선베이스,패키지/구성품#편의성,0
몸매 보정도 되고(몸매좋아보인다고 해따)(그럼 성공이다) 원단도 진짜 좋댜😊..,제품 전체#품질,0
#천영화장품 #보나쥬르토너 강추해요^^,제품 전체#일반,0
자유자재로 활용이 가능해서 너무너무 좋다!,제품 전체#편의성,0
손상 모발에 효과가 그렇게 좋다고 하던데 이번에 또 업그레이드 된 헤어오일과 신제품으로 나온 헤어미스트까지,본품#품질,0
선크림이 이리 가벼울수 있네요👍,본품#품질,0
좋다 좋아~^^,제품 전체#일반,0
조회해보니 #100퍼센트식품첨가물 을 사용해 만들었기에 안심하고 사용해도 좋을 것 같더라고요~😄😄,본품#품질,0
"늘어진 팔뚝살, 뱃살, 허벅지살 관리도 해주고 몸매탄력관리 위해서 자기 전 간편하게 #쇼킹에이스핏아이싱젤 쓱쓱 발라주고 있어요",제품 전체#일반,0
수납공간도 엄청 많아서 기저귀가방으로 완전짱!💕,본품#일반,0
앞으로도 존슨즈 #샤이니샴푸 #베이비로션 으로 지켜줄게,제품 전체#일반,0
향별로 매력이 넘나 강려크하여 자꾸 킁킁 대고 싶은 남친에게 꼭 주고싶은 헤이톰 바디스프레이 >_<!,본품#품질,0
컬러도 다양하고 발색깡패!,본품#품질,0
#프리뷰비잘스 #마스크팩 했더니 빛이나네요 -,제품 전체#품질,0
리무버 없이 물로도 지울 수 있어 손톱 손상이 없어요~,본품#품질,0
단순히 노래만 나오는게 아니라 리틀램완구를 두드리면 경쾌한 효과음까지 나오니 쥐고흔들며 놀이해도 최고👍🏻,본품#품질,0
베이스가 머스크라 언제든 뿌릴 수 있고 케이스도 아담하니 이쁘고 선물로도 좋을 것 같음.,본품#일반,0
이게 힐링요의 힘인가요 ㅎㅎ,브랜드#일반,0
응 인정~~,제품 전체#일반,0
샤워가 더 즐거워질 예정이에요!,제품 전체#일반,0
코덕이라면 반할만한 제품이죠!,제품 전체#일반,0
#넘나부드러워,제품 전체#품질,0
발라보니 커버력은 있으면서 밀착도 되고 자연스럽게 나의 다크도 커버해주니,본품#품질,0
수분광채까지 요거 넘 맘에 든당♥️,본품#품질,0
돌무렵 아이에게 추천해 주고픈 #아이큐베이비 #칭찬해무민 ~!,제품 전체#일반,0
이건 정말 필요한기능이네요 !,본품#일반,0
피부에 착붙,본품#품질,0
야다선크림이 있으니깐 신나게 돌아다녀도 안심이에용♡♡,제품 전체#일반,0
휴대가 좋은 작은 사이즈라 좋은 토일렛퍼퓸 뒷사람을 위한 작은 배려 #시크릿푸,제품 전체#일반,0
루미치크는 수분감 있는 크림제형으로 피부에 완벽하게 밀착되구요~,본품#일반,0
향이 너무 좋아서 벌써 몇통째 사용하고 있는 #르주르 #섬유유연제 ✨,본품#일반,0
이젠 고민말고 #&online-account& 너도 하나.. 겟하는 건 어때?ㅋㅋㅋㅋㅋㅋ..,제품 전체#일반,0
거울이든 벽이든 원하는 위치 어디나 사용가능한 센스있는 #칫솔살균기,본품#편의성,0
또 프로뮨 마스크팩은 피부에 공기처럼 착 붙는 밀착 에어셀시트라 오랫동안 촉촉하게 지속력 좋아서 1일 1팩으로 생기있고 촉촉한 동안피부 만들고 있어요~,본품#품질,0
피부에 빈틈없이 밀착이 되고 촉촉하며 수분이 보유 되어 다음날 화장이 잘되어 기분 룰루랄라🎶,본품#품질,0
평소 청바지에 편안한티를 즐겨입는편이고 스티커즈를 좋아하는데 진짜 내맘에 쏙드는 스니커즈 발견,제품 전체#일반,0
#피부탄력 높이고 #유수분밸런스 맞추고 #화사한피부톤 으로 지켜주니..🖒,본품#품질,0
"고함유 줄기세포 배양액으로 약해지고 민감해진 피부를 진정시키고, 생기있는 피부로 복원하는데 도움을 주거든요..",본품#품질,0
색상부터 디자인까지 너무 이쁜 #허니듀래빗,본품#일반,0
오늘은 우선 디자인이 어떻게 잘 빠졌는지 보여드립니다^^,제품 전체#디자인,0
내 피부 밸런스 잡아주는 베스트 크림💝,제품 전체#일반,0
예뽀예뽀~💕💕,제품 전체#일반,0
왠지 좋아보인다.,제품 전체#일반,0
"피부 미백, 주름개선, 자외선차단까지 이렇게 가벼운 제형임에도 기능성 최고!!",본품#품질,0
"다소 쫀득한 느낌이 드는 제형이라, 무겁지 않을까 했는데 또 흡수는 빨라서 끈적임도 없고 촉촉했어요",본품#품질,0
#쌍빠 모공펜 덕분에 #1cm피부자신감 업👆,제품 전체#일반,0
무의식 수면상태에서도 내 몸의 균형을 바르게 해주는 #무중력베개 자세교정 효과로 거북목의 완화를 기대하고있어요.,제품 전체#품질,0
순하고 사용하기 굿!,본품#품질,0
친구네 갔는데 #버블폼 있어서 써봣더니 건조하지도 않고 너무 좋아서 보니 #아토클리닉 #유아세안제 더라구요 👦🏼,본품#품질,0
무엇보다 #워싱소재 라 특별해요,본품#품질,0
건성피부인데 촉촉하게 발려서 피부에 은은하게 광도 도니까 예쁨 ++,본품#품질,0
샤워후 촉촉하기까지,본품#품질,0
- 지우면서도 피부에 뭐 남는거 없이 깔끔한 느낌,본품#품질,0
이번에 새로 업그레이드된 #팸퍼스베이비드라이 가 흡수력과 통기성이 더욱 강해졌대요❗,본품#품질,0
여름에 없어서는 안될 피지흡착력 대박,본품#품질,0
휠다이얼버튼으로 온오프에 바람세기 조절까지 되는데 정말 손쉽고 간편하더라구요!!!,본품#편의성,0
힐링이 필요하다고 떠난 바다에서 유용하게 사용한 멀티블랭킷을 소개하려고 해요!,제품 전체#일반,0
봄립스틱으로 딱이에요!,제품 전체#일반,0
촉촉하게 바르고 피부에 스며들게~,본품#품질,0
외출시 항상 챙기게되는 #핸디선풍기,제품 전체#일반,0
지금 1+1 행사도 하니 또 쟁여놔야지~~😁,제품 전체#일반,0
상하좌우 회전이 되니 공기순환에 더 도움이 되는듯요~,본품#품질,0
#가방추천,제품 전체#일반,0
파우치에 쏙 넣고 자주 자주 발라줘야겠어요,제품 전체#일반,0
찰랑이고 윤기나고 향기나는 머릿결 기분까지 좋아져요,본품#품질,0
바른자세로 앉게해주니 굽은등도 펴지고 S라인 만들기에도 도움주는것 같고 ㅎㅎ,제품 전체#일반,0
앞에 손잡이가있어서 남자아이들도 좋아할것같아요,본품#일반,0
발진걱정 샐 걱정 없어 안심하고 재웠어요~,본품#품질,0
건조한 얼굴에 최고최고 👍🏻👍🏻,제품 전체#일반,0
에어워셔 사용 중 가장 불편했던게 세척부분이었는데 벤타에어워셔는 원터치 클리닝 시스템이라 세척도 간편하고 자연기화가습 방식으로 안전하게 사용할 수 있어 너무 좋네요,본품#편의성,0
연고같은 고체형태 제형이지만 녹여지면서 발림성 좋고 촉촉해요,본품#품질,0
사용안해보신 분들 추천드려용^^,제품 전체#일반,0
겨울철 난방할때 온풍기쪽으로 바람을 보내면 따뜻한 공기를 순환시켜 실내를 훈훈하게 해준답니다.,본품#품질,0
피부 정화에 우수한 숯가루 함유,본품#품질,0
디자인도 &name&한테 잘어울려서 올여름내내 입히겠어요!,제품 전체#디자인,0
#네파 #신상알라스카 #트렌티플럼 컬러 넘예뿌죵??,본품#일반,0
"7L 초대용량인데 9만원대, 1년이 지나도 AS잘되고 소음작고 세척간편",본품#일반,0
"피부진정도 빠른 편이고, 이건 정말 많이많이 쟁겨놓구 싶다~~🙄🙄",제품 전체#일반,0
앞뒤 슬라이드 방식으로 물기제거와 물걸레청소를 동시에 해주니 굿 무선이라 이방 저방 옮겨다니면서 청소하기도 좋아요❣️,본품#편의성,0
평상시에 매기도 넘 예쁘고 대만족,제품 전체#일반,0
#각질제거 #피지제거 바르기만 하면 끝!,본품#편의성,0
8개의 조절펀칭이 있어 손목에 맞게 자유롭게 조절도 가능하고 방수기능이 있어서 물놀이할때도 뺐다 꼈다 하지않아도 돼서 좋다👍,본품#품질,0
끈적함없이 피부에 빠르게 흡수 되면서 속수분이 바로 채워 지는 느낌,본품#품질,0
그런데 라나는 발색떨어지지 않으면서 꽤 촉촉함,본품#품질,0
"시트자체만으로도 보습효과와 쿨링, 진정효과에 도움을준다고하니 진짜 대박템이죠?",본품#품질,0
강추!!,제품 전체#일반,0
3단계 안심정수 필터로 관리된 냉수는 우리 아이들의 여름철 대표 음료였답니다.,본품#품질,0
디자인과 조작감에서 차이가 날 뿐인데 LEXMA 블루투스 마우스는 디자인과 조작감 둘 다 합격점.,제품 전체#디자인,0
수작업으로 채취한 자연상태 그대로의 벚꽃잎이 들어있는 매력적인 바디워시에요.,본품#품질,0
실험을 해서 봐도 아주 .. 흡수도 잘 되고 뽀송해 ..,제품 전체#품질,0
40분 온도유지기능이 있어서 분유포트로는 더할나위없어요!,본품#품질,0
"판테놀, 프로폴리스 추출물, 마데카소사이드 주요성분 3가지가 민감성피부를 집중케어해주니까 한번 더 땡큐!",본품#품질,0
인정,제품 전체#일반,0
개인적으로 외출할 때면 #파데 에 #결광세럼 레이어링 하면 촉촉해서 사용하기 좋아요 👍,본품#품질,0
역시 육아는 장비빨이죠오~~~!!,제품 전체#일반,0
진짜 쫀쫀하고 부드러운 질감이 영양감 듬뿍 느껴져요👍,본품#일반,0
"머슬린 소재로 안쪽은 따뜻하게 보호되면서도 통기성, 흡수력, 신축성이우수해서 체온조절에도 용이한 자연소재의 #리틀유니콘 #순면블랭킷",제품 전체#품질,0
사랑스러운 장미향과 신기한 탱글탱글한 제형,본품#일반,0
꾸준히 사용한 #블랙에디션,제품 전체#일반,0
자외선 완벽차단은 물론이고 핑크 컬러가 피부톤을 화사하게 해줘서 짱 좋아요!,본품#일반,0
Nebo 앱을 활용하면 문서에도 활용할 수 있어 너무 편하다 ㅎ_ㅎ,패키지/구성품#편의성,0
정말 소근육발달에 좋은 장난감 하나 득템했어요!!,제품 전체#품질,0
"패딩을 입어도 빛이나는 건 &name&씨가 예뻐서 그런건가, 패딩이 예뻐서 그런건가?ㅋㅋㅋ",제품 전체#일반,0
"더블하트에서 거품형 #젖병세정제 나왔길래, 써봤는데 적은양으로도 거품이 풍성하고, 뽀득뽀득 잘 닦여서 조타~😁",제품 전체#품질,0
왜 안사?,제품 전체#일반,0
실키한 텍스쳐로 촉촉함과 커버력이 남달라요,본품#일반,0
여기에 세련되고 고급스런 디자인과 편안한 그립감을 가졌답니다,본품#품질,0
사실. 지금까지 써본 팩중 최고봉이에요.,제품 전체#품질,0
그라그 제일 대박인건 ~~ 인체 제대혈 세포 배양액이 함유된 앰플이랍니다,본품#품질,0
귀염귀염 세일러느낌이에요,제품 전체#디자인,0
"왜 꿀잠바운서, 수면바운서라 불리는지 알겠더라구요😀😀😀",제품 전체#일반,0
가끔 저는 가위로 정리했는데 빌려서 사용해 봤더니 너무 편하고 좋더라구요.,본품#편의성,0
#물벽크림 매일매일 발랐더니 내피부 이제 광이나요 광이~~,본품#품질,0
효과는 이리도 좋은데 #유해성분제로 #천연화장품 이라니 놀라워요,본품#품질,0
✔ 살균력 99.9% 생분해도 테스트완료로 세균제거 효과적!,본품#품질,0
마이크로 니들 패치는 히알루론산과 영양성분들을 미세한 니들 모양으로 고체화 시킨 것인데 피부에 직접침투되니 피부에 투자하는 시간과 비용을 절약할수 있어요,제품 전체#품질,0
더 예뻐진 핑크빛 용기도 그렇고 산뜻하고 부드러운 텍스쳐는 단연최고!,본품#품질,0
리모컨이 같이 있어 멀리서도 조절할 수 있어 편하고요.,본품#편의성,0
피부 자극 테스트를 완료해 피부자극이 적고 아이 식기는 물론 과일까지 세척 할 수 있는 #1종주방세제 로 집들이 선물로도 최고랍니다!!,본품#품질,0
뚜껑은 버튼을 눌러 원터치로 열수있어 편하고 스쿠알란함유로 더욱 촉촉하고 보습과 진정효과가 좋은 크림!!,패키지/구성품#편의성,0
디자인도 예뻐서 #인테리어소품 활용까지 제 몫 톡톡히 해내니 예뻐 죽겠네요:),제품 전체#디자인,0
식약처 인증된 성분만 사용하기까지 💕,제품 전체#품질,0
향이 좋아서 향수 대용으로 사용하기 좋고 지속력도 좋아 아침에 한방울만 뿌려도 하루종일 은은한향이 맴돌아요~,본품#품질,0
요즘날씨에 딱이네요!,제품 전체#일반,0
"성분이 착하고 촉촉해서 아이들이랑 같이 쓰는데요,",본품#품질,0
피지와 모공까지 케어해주고 지성/트러블피부에 좋은 클렌징 발견!!,제품 전체#일반,0
얇은 초슬림 패키지 덕에 미니백에도 쏙쏙~ 들어가고 입술라인은 아찔하게 표현하고>ㅆ<,패키지/구성품#편의성,0
무너짐도 크게 못느꼈지만 못생겨지지 않게.. 무너지는 것도 예쁘다는거 ㅋㅋㅋ..,본품#품질,0
답답하지 않으니 잔주름이 신경쓰이는 부위에는 한 번 더 덧발라 사용 해주고 있는데 진정 피부 탱탱해진거 같지 않나유?,본품#품질,0
끈적함 없고 산뜻하게 발라지면서 피부에 쏙쏙 흡수가 되요~,본품#일반,0
현재 와디즈펀딩에서 혜택 1개가격에 3개 득템! 오호 ~,제품 전체#가격,0
"UMPC 및 PS3에서 사용한 결과, 이동이나 마우스 좌클릭, 우클릭 및 휠 이동 등은 편하게 사용할 수 있었다.",본품#품질,0
ㅋㅋ 근데 신은 애들을 보면 또 그렇게 보이지도 않으니 귀신이 곡할 노릇.,제품 전체#일반,0
충전방식도 고급 전동칫솔처럼 무선으로 충전하는 방식인데 1번 충전으로 10일정도 사용한다고 해요,본품#일반,0
여름에 사용하기 좋은 젤제형으로 부드럽고 촉촉한 발림성 피부에 빠르게 밀착되어 겉돌지않고 끈적이지 않아 산뜻한느낌!!,본품#일반,0
올 겨울 정답은 너다!✨,제품 전체#일반,0
거품형이라 편하기 까지 함 ㅋㅋ...,본품#편의성,0
"스킨 기능은 기본 보습, 톤 보정, 자외선차단, 피부톤 보정까지 한번에 가능하니 여행갈때도 요고 하나면 충분^^",본품#편의성,0
#소르베베 편안해서 요즘 인기 많던데.. 프리미엄시그니처는 디자인도 예쁨하네..,제품 전체#디자인,0
속당김부터 채워줘서 조아용,본품#품질,0
의자도 되고 흔들의자도 되고 각도 조절로 더욱 다양하게 사용할 수 있어서 효율적이고 좋다,본품#품질,0
딱쓰기 좋은 촉촉함,본품#품질,0
여러가지를 사용해 보다가 얼마전에 대량으로 구매했는데 가격도 저렴하고 괜찮더라구요.^^,제품 전체#가격,0
여기에 세련되고 고급스런 디자인과 편안한 그립감을 가졌답니다,제품 전체#디자인,0
악건성인데도 충분히 촉촉하구요 ㅎㅎ,본품#품질,0
요리가 즐거워지는 #주방잇템 #라인팟내열찜기 만 있으면 나도 쉐프 부럽지 않자나~ :),제품 전체#일반,0
피부밸런스를 맞춰주는 #홀플랜트이펙트 성분이 원래의 건강한 피부로 리턴!,본품#품질,0
더워질수록 세균과 곰팡이가 번식하기 쉬워 걱정했는데 빨간온도계 꼼꼼히 확인하는 깐깐한 엄마가 되자구요😁,본품#일반,0
저도 발라보고 뿅 반했어요👏,제품 전체#일반,0
향기장인 #데메테르,브랜드#품질,0
두피에 좋은 로하셀브레이브포스탈프너리싱헤어토닉액 사용중~,제품 전체#일반,0
헤헤 피부미인 되겠어-!!,본품#품질,0
백도복숭아향 솔솔~,본품#일반,0
뭐든 예쁜게 좋아요..ㅎㅎ,패키지/구성품#디자인,0
요거 사용한지 일주일 채 안됬는데 오늘 점심먹는데 어머 글쎄 선배 왈 “피부시술 했니 ?어디서 관리받니 ?” ㅎㅎㅎㅎ 😍,본품#품질,0
완전 신박한 #유모차트레이,제품 전체#일반,0
140여 분이 넘는 러닝타임에 대한 필요성에 의문이 들었던 것도 사실이다.,영화#일반,1
(슬픔),제품 전체#가격,1
덕분에 내셔널 트레져에는 전혀 관심을 가지지 않았었다.,영화#일반,1
적시적절하게 맺고 끊고 튀어나오는 타이밍과 연출력이 떨어지는 것이 문제인 듯 하다.,,1
다소 촌극 같았다.,시나리오#일반,1
이런 말해서 미안하지만 디자인 촌발 날리는 건 삼성 따라갈 게 없는 거 같다.,제품 전체#디자인,1
미치겠네.,제품 전체#일반,1
밖은 앉지 마소..,장소 전체#일반,1
"하지만, 액션 장면들을 제외하면 서툰 이야기와 루즈한 전개는 지루함을 유발케 만들었다",시나리오#구성력,1
대사도 거의 없고 캐릭터도 전혀 매력없고 평면적이고 중간중간에 장면들이 자연스럽게 이어지지 않고 뚝뚝 끊기는 느낌? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,캐릭터#일반,1
왜 일류 기업이라는 게 아이리버나 다른 중소업체보다 못하지?,브랜드#품질,1
특정상황과 그에 따른 연출이 너무 제멋대로고 어긋나있어서 화가 날 지경.,영화#연출력,1
각기 다른 타입의 엄마를 번갈아가며 보여주는 것이 영화의 컨셉이었기 때문에 부득이한 선택이긴 했지만 좀 산만하다는 느낌이 든다.,시나리오#일반,1
나랑 싸우자는거냐이게뭐가맛있어,,1
게다가 일반 자전거랑 모양이 달라서 보다 보니 전혀 땡기지 않는다.,,1
먹고나서 든 생각은 우리 투어에 밥을 건너뛴 사람이 있었는데 그리할것을.....,상품#일반,1
개인적으로는 소니의 어메이징 스파이더맨도 나쁘지 않았다고 보는데 지나치게 시리어스 했다고 할까.,,1
이 영화의 전개와 메시지는 익숙하고 진부하다.,시나리오#일반,1
"작년 똑같은 속임수에 속수무책으로 당한 <플로리다 프로젝트>와 <어느 가족> , <아무도 모른다>와 같은 결을 하는 영화라 할 수 있다.",영화#일반,1
역시나 예상대로 사라의 목소리는 뭔가 붕 뜬 것 같은 느낌.,캐릭터#연출력,1
"단, 휠 클릭은 뻑뻑해서 꽤 힘이 든다.",본품#품질,1
"주인공의 체험은 어디서부터가 현실이고 어디서부터가 환상인지 모호한 경계에서 맨 끝에 사실이었음을 보여주기 하지만, 그냥 그렇게 끝내기엔 조금 시시한 감이 없지 않다.",시나리오#일반,1
그냥 차라리 눈을 감고 싶었던 영화였다.,영화#일반,1
"기내식은 3가지중 선택 할 수 있는데 난 삼계탕 선택, 하지만 정말 맛 없었다 ㅠ ㅠ",,1
배우가 좋아서 보러간 여자 관객들조차 다들 욕하면서 나왔다.,영화#일반,1
-_-; 색 조합이 저게 뭐냐?,제품 전체#디자인,1
"이유는, 연출이 부족한 역사극은 그저 팩트 전달의 목적 외엔 여운이 부족해서이다.",,1
특히 고아라는 엄청난 발연기에 유승호도 그닥...,배우#연기력,1
다만 스토리의 흐름이 초반에 좀 쳐지는 감이 있고 몰입도가 전작에 비해 낮은 편.,시나리오#구성력,1
"시나리오, 연출, 각본, 대사 모두 최악이다.",시나리오#일반,1
엔딩이 엉망진창.,시나리오#일반,1
첫사랑 좀 그만 우려먹자..,시나리오#일반,1
근데 터치가 적응이 안 돼.,본품#일반,1
이런 말해서 미안하지만 디자인 촌발 날리는 건 삼성 따라갈 게 없는 거 같다.,제품 전체#디자인,1
처음엔 좀 시끄러웠다.,,1
아.. 진짜 기계 사겠나.,제품 전체#일반,1
더워요,장소 전체#일반,1
인위적인 광태감 NO,본품#품질,1
굉장히 딴길로 샜는데 폼페이는 어느 유적의 발굴 히스토리와 비슷하게 농부가 밭 갈다가 나왔다는? 믿거나 말거나한 시작과 함께 이탈리아가 지배를 받던 시절 발굴되는 바람에 다른 나라 도굴꾼들이 이미 털어갔다는 슬픈 사연이 있었음,장소 전체#일반,1
